title,summary,url
Kąty Goździejewskie Drugie,"Kąty Goździejewskie Drugie [ˈkɔntɨ ɡɔʑd͡ʑɛˈjɛfskʲɛ ˈdruɡʲɛ] is a village in the administrative district of Gmina Dębe Wielkie, within Mińsk County, Masovian Voivodeship, in east-central Poland.",https://en.wikipedia.org/wiki/K%C4%85ty_Go%C5%BAdziejewskie_Drugie
Lithuania at the 2022 World Games,"Lithuania competed in the 2022 World Games in Birmingham, United States, from 7 to 17 July 2022. The games were originally scheduled for July 2021, but were postponed due to the rescheduling of the Tokyo 2020 Olympic Games. Athletes representing Lithuania won one gold medal and one bronze medal. The country finished in 45th place in the medal table.

",https://en.wikipedia.org/wiki/Lithuania_at_the_2022_World_Games
ANEC I,"The ANEC I and ANEC II were 1920s British single-engine ultralight aircraft designed and built by Air Navigation and Engineering Company Limited at Addlestone Surrey. One was privately constructed in Brisbane, Australia.

",https://en.wikipedia.org/wiki/ANEC_I
Japonactaeon,"Japonactaeon is a genus of small predatory sea snails, marine gastropod molluscs in the family Acteonidae, the barrel bubble snails.

",https://en.wikipedia.org/wiki/Japonactaeon
Physematium scopulinum,"Physematium scopulinum, also called Woodsia scopulina,  is a deciduous perennial fern in the family Woodsiaceae, with the common name Rocky Mountain Woodsia,.
This plant is native to the western and northern United States and Canada. W. scopulina is a small to medium sized fern, 10-30 centimeters high, which grows in mesic to dry rock crevices.",https://en.wikipedia.org/wiki/Physematium_scopulinum
Pinar de Chamartín (Madrid Metro),"Pinar de Chamartín [piˈnaɾ ðe tʃamaɾˈtin] is a station on the Madrid Metro, opened to the public on 4 November, 2007.  It is located in fare Zone A and serves the area of Pinar de Chamartín.
The station is the terminus for Line 1, Line 4 and the Metro Ligero line 1. As Line 1 is one of the most important lines in Madrid, Line 4 serves the local area of Hortaleza, and the ML1 serves the nearby Cercanías station in the new and expanding neighborhood of Sanchinarro, the station sees a high amount of traffic for being in a relatively low-population neighborhood far removed from the city center.
There's a tramway exhibited in the station, as a tribute to the old Madrid tramway (the new tramway system is the Metro Ligero). This tramway appears in the movie Doctor Zhivago and the neighborhood appears in the Spanish-language movie La cabina.",https://en.wikipedia.org/wiki/Pinar_de_Chamart%C3%ADn_(Madrid_Metro)
Miaenia lanata,Miaenia lanata is a species of beetle in the family Cerambycidae. It was described by Ohbayashi N. in 1976.,https://en.wikipedia.org/wiki/Miaenia_lanata
"St Philip and St James' Church, Plaistow","St Philip and St James’ Church is a Church of England church in Plaistow, east London. It originated as two churches before being merged into the joint parish of St Philip and St James in 1955. That parish in its turn became part of the Parish of the Divine Compassion along with three other parishes in Plaistow and Canning Town - St Mary's, St Matthias' and St Martin's.

","https://en.wikipedia.org/wiki/St_Philip_and_St_James%27_Church,_Plaistow"
2018 Asian Games Parade of Nations,"During the Parade of Nations at the 2018 Asian Games opening ceremony, beginning at 19:00 WIB (UTC+7) on 18 August 2018, athletes bearing the flags of their respective nations led their national delegations as they paraded into the Gelora Bung Karno Stadium in the co-host city of Jakarta, Indonesia, preceded by their flag and placard bearer. Each flag bearer had been chosen either by the nation's National Olympic Committee or by the athletes themselves. In keeping with tradition, the host nation, Indonesia entered last. 44 teams marched in (43 nations and the Unified Korea team).
Although the Games were held in Indonesia, English was used to organize the Parade of Nations (as per Olympic Council of Asia protocol determines that this element could be held in French or the International Olympic Committee three-letter codes) instead of Indonesian, the official language of the nation. Had the parade followed the Indonesian script, Afghanistan would have been followed by Saudi Arabia, and Jordan would have been the penultimate country before Indonesia.

",https://en.wikipedia.org/wiki/2018_Asian_Games_Parade_of_Nations
List of highways numbered 459,The following highways are numbered 459:,https://en.wikipedia.org/wiki/List_of_highways_numbered_459
Piko (model trains),"Piko (stylized PIKO, pronounced ""peek-oh"") is a German model train brand in Europe that also exports to the United States and other parts of the world.",https://en.wikipedia.org/wiki/Piko_(model_trains)
Ballinhassig,"Ballinhassig (Irish: Béal Átha an Cheasaigh) is a village in County Cork, Ireland, situated 10.6 km (6.6 mi) south of Cork City just off the N71 Bandon road and near the source of the River Owenabue (Abhainn Bui, meaning ""Yellow River"").
Traditionally an agricultural area, Ballinhassig has seen some growth as a commuter area, being close to Cork city. This growth saw the construction of new houses during the Irish construction boom of the early 21st century.",https://en.wikipedia.org/wiki/Ballinhassig
New Scot,New Scots is a term sometimes used to describe people of any nationality who have immigrated or moved to Scotland. The term has a basis in Scottish Government policy geared towards welcoming refugees and economic migrants and is widely used in modern Scottish media and culture. Anyone of any incomer nationality can describe themselves as a 'New Scot' from the first day they arrive without affecting their existing nationality.,https://en.wikipedia.org/wiki/New_Scot
Petroleros de Salamanca C.F.C.,"Petroleros de Salamanca C.F.C. is a Mexican football club based in Salamanca, Guanajuato, México which is playing in the Liga Premier de México.

",https://en.wikipedia.org/wiki/Petroleros_de_Salamanca_C.F.C.
Stoke-upon-Trent Town Hall,"Stoke-upon-Trent, also known as Stoke, is one of the six towns that along with Hanley, Burslem, Fenton, Longton and Tunstall form the city of Stoke-on-Trent, in Staffordshire, England. 
The town was incorporated as a municipal borough in 1874. In 1910 the six towns federated to become the County Borough of Stoke-on-Trent and later the City of Stoke-on-Trent. Since federation in 1910 it has been the seat of the city's council, although the city centre is regarded as being in nearby Hanley.

",https://en.wikipedia.org/wiki/Stoke-upon-Trent
North Iowa Area Community College,"North Iowa Area Community College (NIACC) is a public community college in Mason City, Iowa.",https://en.wikipedia.org/wiki/North_Iowa_Area_Community_College
KTCL,"KTCL (93.3 FM) is a radio station licensed to Wheat Ridge, Colorado. Owned by iHeartMedia, it broadcasts an alternative rock format targeting the Denver metro area. Its studios are located alongside iHeartMedia's other Denver stations at 4695 S Monaco St. in the Tech Center, while its transmitter is located in Golden.
The station broadcasts in HD Radio, with a subchannel carrying a punk rock format branded as Punk Tacos.

",https://en.wikipedia.org/wiki/KTCL
Tanousia,"Tanousia is an extinct genus of freshwater snails with gills and an operculum, a gastropod mollusk in the family Lithoglyphidae.",https://en.wikipedia.org/wiki/Tanousia
Battle of Morogoro,The Battle of Morogoro was fought during the East African Campaign of World War I.,https://en.wikipedia.org/wiki/Battle_of_Morogoro
Siege of Bani Walid (2012),"The siege of Bani Walid was a military conflict in Libya.

",https://en.wikipedia.org/wiki/Siege_of_Bani_Walid_(2012)
TRNA-dihydrouridine47 synthase (NAD(P)+),"TRNA-dihydrouridine47 synthase (NAD(P)+) (EC 1.3.1.89, Dus3p, tRNA-dihydrouridine synthase 3) is an enzyme with systematic name tRNA-5,6-dihydrouracil47:NAD(P)+ oxidoreductase. This enzyme catalyses the following chemical reaction

5,6-dihydrouracil47 in tRNA + NAD(P)+ 
  
    
      
        ⇌
      
    
    {\displaystyle \rightleftharpoons }
  
 uracil47 in tRNA + NAD(P)H + H+
This enzyme specifically modifies uracil47 in tRNA.",https://en.wikipedia.org/wiki/TRNA-dihydrouridine47_synthase_(NAD(P)%2B)
Lebia cyanocephala,"Lebia cyanocephala, sometimes called the blue plunderer, is a ground beetle from a subfamily of Harpalinae.",https://en.wikipedia.org/wiki/Lebia_cyanocephala
